geography,geographic_area_name,estimate_,margin_of_error_,estimate_citizen_born_in_us,margin_of_error_citizen_born_in_us,estimate_citizen_born_in_puerto_rico_orisland_areas,margin_of_error_citizen_born_in_puerto_rico_orisland_areas,estimate_citizen_born_abroad_of_american_parent_s_,margin_of_error_citizen_born_abroad_of_american_parent_s_,estimate_citizen_by_naturalization,margin_of_error_citizen_by_naturalization,estimate_not_a_citizen,margin_of_error_not_a_citizen,prop_citizen_born_in_us,prop_citizen_born_in_puerto_rico_orisland_areas,prop_citizen_born_abroad_of_american_parent_s_,prop_citizen_by_naturalization,prop_not_a_citizen
0500000US48479,"Webb County, Texas",272823.0,*****,206302.0,4371.0,587.0,574.0,1892.0,741.0,24941.0,2967.0,39101.0,3841.0,0.7561752491542135,0.0021515781294099106,0.006934899183719848,0.0914182455291526,0.1433200280035041
0500000US48485,"Wichita County, Texas",129984.0,*****,119089.0,2474.0,136.0,213.0,1428.0,642.0,5002.0,1669.0,4329.0,1484.0,0.916181991629739,0.0010462826193993106,0.010985967503692762,0.03848165928114229,0.03330409896602659
0500000US48491,"Williamson County, Texas",727480.0,*****,571499.0,8694.0,3456.0,1282.0,13951.0,3334.0,58153.0,5350.0,80421.0,8226.0,0.785587232638698,0.004750646065871227,0.01917715950953978,0.07993759278605597,0.11054736899983504
0500000US48497,"Wise County, Texas",81275.0,*****,71983.0,1060.0,168.0,249.0,890.0,522.0,3500.0,1026.0,4734.0,1029.0,0.8856721008920332,0.002067056290372193,0.0109504767763765,0.04306367271608736,0.05824669332513073
0500000US49005,"Cache County, Utah",145487.0,*****,136049.0,1663.0,0.0,210.0,1925.0,1229.0,3034.0,1352.0,4479.0,1508.0,0.9351282245149051,0.0,0.013231422738801405,0.02085409692962258,0.030786255816670906
0500000US49011,"Davis County, Utah",378470.0,*****,349176.0,4406.0,362.0,322.0,3793.0,1147.0,11433.0,2624.0,13706.0,3497.0,0.9225988849842788,0.0009564826802652786,0.010021930403995032,0.03020847094882025,0.03621423098264063
0500000US49021,"Iron County, Utah",65936.0,*****,62536.0,1574.0,73.0,122.0,227.0,337.0,970.0,614.0,2130.0,1099.0,0.9484348459111867,0.0011071341907304053,0.0034427323465178357,0.014711235137102645,0.032304052414462506
0500000US49035,"Salt Lake County, Utah",1216274.0,*****,1026173.0,9555.0,1367.0,701.0,15053.0,2813.0,67733.0,5863.0,105948.0,8204.0,0.8437021592174132,0.0011239243788817323,0.012376323098249244,0.055688931934744966,0.08710866137071088
0500000US49045,"Tooele County, Utah",84488.0,*****,78354.0,1421.0,19.0,35.0,319.0,278.0,2525.0,1363.0,3271.0,1424.0,0.9273979736767352,0.00022488400719628823,0.003775684120821892,0.02988590095634883,0.03871555723889783
0500000US49049,"Utah County, Utah",747234.0,*****,666595.0,4813.0,1246.0,1093.0,7325.0,1777.0,27200.0,2965.0,44868.0,4296.0,0.8920833366790055,0.001667483010676709,0.009802819464853044,0.036400913234676154,0.06004544761078859
0500000US49053,"Washington County, Utah",207943.0,*****,193538.0,2673.0,253.0,441.0,1804.0,794.0,5120.0,1345.0,7228.0,2041.0,0.9307262086244789,0.0012166795708439331,0.008675454331235002,0.02462213202656497,0.03475952544687727
0500000US49057,"Weber County, Utah",276118.0,*****,251255.0,2835.0,242.0,309.0,2570.0,766.0,8998.0,1959.0,13053.0,2718.0,0.9099551640965095,0.000876436885679311,0.009307614860313344,0.03258751693116711,0.047273267226330774
0500000US50007,"Chittenden County, Vermont",170851.0,*****,153960.0,2218.0,0.0,170.0,2026.0,827.0,10662.0,1917.0,4203.0,919.0,0.9011360776348982,0.0,0.011858285874826603,0.06240525370059291,0.024600382789682237
0500000US51003,"Albemarle County, Virginia",117313.0,*****,101488.0,1819.0,180.0,186.0,2060.0,847.0,7350.0,1318.0,6235.0,1435.0,0.8651044641258855,0.001534356806151066,0.017559861225951087,0.0626529029178352,0.0531484149241772
0500000US51013,"Arlington County, Virginia",239807.0,*****,174098.0,5009.0,1114.0,492.0,6213.0,1316.0,22851.0,2702.0,35531.0,5483.0,0.7259921520222512,0.004645402344385276,0.025908334619089517,0.09528912834070732,0.14816498267356665
0500000US51015,"Augusta County, Virginia",78622.0,*****,74700.0,1687.0,538.0,423.0,1526.0,1125.0,919.0,574.0,939.0,782.0,0.9501157436849736,0.006842868408333545,0.01940932563404645,0.011688840273714736,0.011943221998931598
0500000US51019,"Bedford County, Virginia",82182.0,*****,79099.0,970.0,151.0,274.0,802.0,532.0,1442.0,667.0,688.0,419.0,0.96248570246526,0.0018373853155192134,0.009758827967194763,0.017546421357474872,0.008371662894551117
0500000US51041,"Chesterfield County, Virginia",389793.0,*****,340562.0,5315.0,2803.0,1122.0,4259.0,1232.0,19262.0,3642.0,22907.0,4919.0,0.8736996303166039,0.007190996246725826,0.01092631217081887,0.04941597206722542,0.05876708919862594
0500000US51059,"Fairfax County, Virginia",1160925.0,*****,769014.0,11804.0,6534.0,1748.0,26744.0,3794.0,223072.0,9182.0,135561.0,10998.0,0.662414884682473,0.005628270560113702,0.02303680254969098,0.19215022503607038,0.11676981717165191
0500000US51061,"Fauquier County, Virginia",75865.0,*****,66845.0,1902.0,860.0,905.0,1183.0,622.0,5959.0,1703.0,1018.0,430.0,0.881104593686153,0.011335925657417782,0.015593488433401437,0.07854741975878204,0.0134185724642457
0500000US51069,"Frederick County, Virginia",98109.0,*****,87960.0,1704.0,1328.0,962.0,865.0,473.0,3378.0,1004.0,4578.0,1825.0,0.8965538329816837,0.01353596510004179,0.008816724255674811,0.03443109194875088,0.04666238571384888
0500000US51085,"Hanover County, Virginia",115309.0,*****,107401.0,1761.0,258.0,307.0,1253.0,608.0,3760.0,1040.0,2637.0,1463.0,0.9314190566217728,0.0022374662862395824,0.010866454483171304,0.03260803579946058,0.022868986809355733
0500000US51087,"Henrico County, Virginia",338696.0,*****,285308.0,4301.0,728.0,496.0,4628.0,1563.0,29101.0,3269.0,18931.0,3494.0,0.8423719205423152,0.002149420128965208,0.01366417081985025,0.08592070765524246,0.055893780853626854
0500000US51095,"James City County, Virginia",82797.0,*****,74720.0,1555.0,0.0,217.0,1646.0,717.0,3625.0,1067.0,2806.0,1370.0,0.9024481563341668,0.0,0.019879947341087237,0.04378177953307487,0.0338901167916712
0500000US51107,"Loudoun County, Virginia",443380.0,*****,305855.0,5431.0,1528.0,704.0,10061.0,2310.0,78130.0,4697.0,47806.0,5408.0,0.6898258829897604,0.003446253777797826,0.022691596373314086,0.1762145338084713,0.10782173305065632
0500000US51121,"Montgomery County, Virginia",98998.0,*****,89510.0,1387.0,82.0,144.0,1039.0,528.0,3496.0,963.0,4871.0,1239.0,0.9041596799935352,0.0008282995616073052,0.010495161518414514,0.03531384472413584,0.04920301420230712
0500000US51153,"Prince William County, Virginia",497003.0,*****,350073.0,7261.0,3514.0,1095.0,11715.0,2513.0,73260.0,5473.0,58441.0,5379.0,0.7043679816822032,0.007070379856862031,0.023571286290022395,0.14740353679957666,0.11758681537133579
0500000US51161,"Roanoke County, Virginia",97334.0,*****,90788.0,1554.0,0.0,217.0,412.0,318.0,4357.0,1367.0,1777.0,839.0,0.9327470359792056,0.0,0.004232847720221094,0.044763392031561426,0.018256724269011856
0500000US51165,"Rockingham County, Virginia",87674.0,*****,81238.0,1495.0,104.0,134.0,185.0,170.0,2741.0,1026.0,3406.0,1166.0,0.9265916919497228,0.0011862125601660699,0.0021100896502954125,0.0312635444943769,0.03884846134543878
0500000US51177,"Spotsylvania County, Virginia",152021.0,*****,132159.0,3005.0,753.0,562.0,1804.0,769.0,8858.0,1690.0,8447.0,2496.0,0.8693469981121029,0.004953263036027917,0.011866781563073523,0.058268265568572765,0.05556469172022287
0500000US51179,"Stafford County, Virginia",168919.0,*****,142228.0,3445.0,1112.0,824.0,4282.0,1219.0,12936.0,2086.0,8361.0,2637.0,0.8419893558451091,0.006583036840142316,0.02534942783227464,0.07658108324108004,0.049497096241393805
0500000US51199,"York County, Virginia",71410.0,*****,63448.0,1428.0,427.0,278.0,1852.0,707.0,3960.0,908.0,1723.0,827.0,0.8885030107828036,0.0059795546842178965,0.02593474303318863,0.05545441814871867,0.02412827335107128
0500000US51510,"Alexandria city, Virginia",159102.0,*****,115354.0,4254.0,1555.0,909.0,3448.0,1300.0,18481.0,2443.0,20264.0,3463.0,0.7250317406443665,0.00977360435443929,0.021671632034795288,0.11615818782919134,0.1273648351372076
0500000US51550,"Chesapeake city, Virginia",254997.0,*****,231946.0,2962.0,2552.0,1910.0,4163.0,1327.0,10556.0,1751.0,5780.0,1861.0,0.90960285807284,0.010007960877971114,0.016325682262928583,0.041396565449789605,0.022666933336470626
0500000US51650,"Hampton city, Virginia",137596.0,*****,123861.0,2440.0,1303.0,822.0,2759.0,1188.0,4846.0,1412.0,4827.0,1778.0,0.9001787842669845,0.009469752027675223,0.020051454984156517,0.03521904706532167,0.03508096165586209
0500000US51680,"Lynchburg city, Virginia",80301.0,*****,73708.0,1182.0,327.0,406.0,714.0,438.0,1891.0,744.0,3661.0,1122.0,0.9178964147395424,0.004072178428662159,0.008891545559831135,0.02354889727400655,0.04559096399795769
0500000US51700,"Newport News city, Virginia",183056.0,*****,164197.0,1822.0,1270.0,631.0,4218.0,1008.0,7551.0,1669.0,5820.0,1667.0,0.8969768813914868,0.006937767677650555,0.023042129184511845,0.0412496722314483,0.03179354951490254
0500000US51710,"Norfolk city, Virginia",231105.0,*****,206772.0,3544.0,1975.0,944.0,3475.0,1592.0,9485.0,1948.0,9398.0,2809.0,0.8947101966638541,0.00854589905021527,0.015036455290885096,0.041041950628502195,0.040665498366543346
0500000US51740,"Portsmouth city, Virginia",96482.0,*****,92054.0,1062.0,296.0,365.0,1129.0,613.0,1723.0,651.0,1280.0,722.0,0.9541054289919363,0.0030679297692833896,0.011701664559192389,0.01785825335295703,0.013266723326630874
0500000US51760,"Richmond city, Virginia",233655.0,*****,211356.0,3267.0,1078.0,946.0,3535.0,1222.0,4797.0,1584.0,12889.0,3508.0,0.9045644219040894,0.004613639768034067,0.01512914339517665,0.020530268986325994,0.05516252594637393
0500000US51770,"Roanoke city, Virginia",97912.0,*****,85667.0,2845.0,0.0,217.0,875.0,598.0,4562.0,1637.0,6808.0,2880.0,0.8749387204836997,0.0,0.00893659612713457,0.04659285889370047,0.06953182449546531
0500000US51800,"Suffolk city, Virginia",103105.0,*****,94066.0,2090.0,1008.0,655.0,842.0,441.0,4066.0,1241.0,3123.0,1530.0,0.9123320886474953,0.009776441491683236,0.008166432277775084,0.03943552689006353,0.03028951069298288
0500000US51810,"Virginia Beach city, Virginia",454808.0,*****,398156.0,4336.0,2653.0,1000.0,9629.0,2119.0,26216.0,2761.0,18154.0,3482.0,0.8754375472726953,0.005833230725932701,0.02117157130041688,0.05764190603507414,0.039915744665880985
0500000US53005,"Benton County, Washington",218190.0,*****,187729.0,3858.0,0.0,218.0,2184.0,1621.0,12991.0,2296.0,15286.0,3460.0,0.860392318621385,0.0,0.010009624639076035,0.059539850588936245,0.07005820615060268
0500000US53007,"Chelan County, Washington",81228.0,*****,71909.0,1548.0,152.0,257.0,472.0,355.0,5365.0,1311.0,3330.0,1368.0,0.8852735509922687,0.0018712759147092135,0.005810804156202295,0.06604865317378245,0.04099571576303738
0500000US53009,"Clallam County, Washington",77958.0,*****,73853.0,915.0,132.0,219.0,584.0,340.0,2287.0,666.0,1102.0,569.0,0.9473434413402089,0.0016932194258446856,0.007491213217373458,0.029336309294748453,0.014135816721824573
0500000US53011,"Clark County, Washington",527269.0,*****,461845.0,5975.0,1019.0,905.0,6897.0,1631.0,33935.0,3453.0,23573.0,3931.0,0.8759191228765583,0.00193259986837838,0.013080609707758279,0.0643599377168011,0.04470772983050397
0500000US53015,"Cowlitz County, Washington",113982.0,*****,105663.0,1629.0,145.0,180.0,2168.0,1002.0,1890.0,809.0,4116.0,1315.0,0.9270147918092331,0.0012721306873015037,0.01902054710392869,0.01658156551034374,0.03611096488919303
0500000US53021,"Franklin County, Washington",101238.0,*****,78883.0,2330.0,101.0,179.0,1362.0,587.0,7228.0,1591.0,13664.0,2254.0,0.7791837057231474,0.000997649104091349,0.013453446334380371,0.07139611608289377,0.13496908275548708
0500000US53025,"Grant County, Washington",104717.0,*****,86887.0,2599.0,709.0,980.0,279.0,240.0,4075.0,1362.0,12767.0,2470.0,0.8297315622105293,0.006770629410697403,0.002664323844265974,0.03891440740280948,0.12191907713169782
0500000US53027,"Grays Harbor County, Washington",77893.0,*****,72088.0,1646.0,0.0,218.0,821.0,381.0,2517.0,1188.0,2467.0,856.0,0.92547468963835,0.0,0.010540099880605445,0.032313558342854945,0.031671652138189565
0500000US53029,"Island County, Washington",86478.0,*****,76814.0,1694.0,204.0,223.0,1609.0,729.0,5252.0,1009.0,2599.0,1089.0,0.888249034436504,0.00235898147505724,0.018605888202779898,0.06073220934804228,0.030053886537616505
0500000US53033,"King County, Washington",2340211.0,*****,1657420.0,15377.0,4971.0,1485.0,43146.0,4267.0,306243.0,11922.0,328431.0,14300.0,0.7082352830578097,0.002124167436184173,0.018436799074955205,0.13086127703869438,0.1403424733923565
0500000US53035,"Kitsap County, Washington",281420.0,*****,251862.0,3681.0,1846.0,935.0,5697.0,1590.0,14222.0,3058.0,7793.0,2298.0,0.8949683746713097,0.006559590647430886,0.020243763769454907,0.05053656456541824,0.027691706346386184
0500000US53041,"Lewis County, Washington",87049.0,*****,81533.0,1253.0,195.0,231.0,1322.0,578.0,2329.0,855.0,1670.0,795.0,0.9366333903893209,0.002240117634895289,0.015186848786315753,0.026755046008569885,0.019184597180898114
0500000US53045,"Mason County, Washington",69632.0,*****,65202.0,1220.0,74.0,126.0,537.0,400.0,1326.0,622.0,2493.0,967.0,0.9363798253676471,0.0010627297794117646,0.0077119715073529415,0.01904296875,0.03580250459558824
0500000US53053,"Pierce County, Washington",941170.0,*****,802601.0,7829.0,8957.0,2204.0,19975.0,3462.0,62536.0,5121.0,47101.0,6492.0,0.8527694252897988,0.009516877928535759,0.021223583412135958,0.06644495680907807,0.05004515656045135
0500000US53057,"Skagit County, Washington",132736.0,*****,122167.0,1479.0,236.0,190.0,1045.0,382.0,4755.0,1153.0,4533.0,1091.0,0.9203757835101254,0.0017779652844744456,0.007872770009643202,0.035822986981677914,0.03415049421407908
0500000US53061,"Snohomish County, Washington",864113.0,*****,679098.0,8622.0,3430.0,1350.0,8747.0,1832.0,90474.0,6313.0,82364.0,8230.0,0.7858902712955366,0.003969388262877656,0.01012251869836468,0.10470158416781139,0.0953162375754097
0500000US53063,"Spokane County, Washington",555947.0,*****,514321.0,4337.0,868.0,476.0,8693.0,1824.0,19577.0,2510.0,12488.0,3087.0,0.9251259562512254,0.0015612999080847636,0.015636382604816645,0.03521378836471822,0.022462572871154985
0500000US53067,"Thurston County, Washington",302912.0,*****,272137.0,2738.0,1924.0,964.0,5619.0,1351.0,14687.0,1576.0,8545.0,2134.0,0.8984028364673569,0.006351679695753222,0.01854994189731671,0.0484860289457004,0.02820951299387281
0500000US53073,"Whatcom County, Washington",234954.0,*****,202412.0,3346.0,443.0,368.0,5497.0,1679.0,14353.0,2185.0,12249.0,2243.0,0.8614962928913745,0.00188547545476987,0.02339606901776518,0.06108855350409016,0.052133609132000304
0500000US53077,"Yakima County, Washington",258523.0,*****,208788.0,4214.0,127.0,155.0,2257.0,945.0,17337.0,2432.0,30014.0,3221.0,0.8076186644902001,0.0004912522290086375,0.008730364416318857,0.06706173145136023,0.11609798741311218
0500000US54003,"Berkeley County, West Virginia",136287.0,*****,126847.0,1825.0,455.0,403.0,1292.0,653.0,3354.0,1223.0,4339.0,1386.0,0.9307344060695444,0.0033385429277920857,0.009479994423532692,0.024609830724867377,0.03183722585426343
0500000US54011,"Cabell County, West Virginia",91489.0,*****,89619.0,745.0,0.0,206.0,151.0,144.0,741.0,409.0,978.0,665.0,0.9795603843084961,0.0,0.0016504716413995124,0.008099334346205555,0.01068980970389883
0500000US54033,"Harrison County, West Virginia",64472.0,*****,63108.0,729.0,0.0,206.0,304.0,283.0,529.0,548.0,531.0,359.0,0.9788435289738181,0.0,0.004715225214046408,0.008205112296811019,0.008236133515324482
0500000US54039,"Kanawha County, West Virginia",173906.0,*****,167801.0,2102.0,286.0,188.0,230.0,183.0,2876.0,1038.0,2713.0,2002.0,0.9648948282405437,0.0016445666049475004,0.0013225535634193185,0.016537669775625912,0.015600381815463527
0500000US54061,"Monongalia County, West Virginia",108697.0,*****,101414.0,1269.0,0.0,206.0,648.0,289.0,3519.0,1162.0,3116.0,1051.0,0.9329972308343376,0.0,0.0059615260770766445,0.032374398557457884,0.028666844531127816
0500000US54081,"Raleigh County, West Virginia",72379.0,*****,71073.0,329.0,0.0,206.0,110.0,136.0,832.0,302.0,364.0,296.0,0.9819560922366984,0.0,0.0015197778361126847,0.011495046905870488,0.005029083021318338
0500000US54107,"Wood County, West Virginia",82757.0,*****,81112.0,512.0,0.0,206.0,465.0,382.0,867.0,360.0,313.0,252.0,0.9801225273994949,0.0,0.0056188600360090385,0.010476455163913627,0.003782157400582428
0500000US55009,"Brown County, Wisconsin",273909.0,*****,255317.0,2710.0,1156.0,662.0,1556.0,784.0,5634.0,1162.0,10246.0,2760.0,0.9321234424571664,0.004220379761161554,0.005680718778864513,0.02056887506434619,0.037406583938461316
0500000US55017,"Chippewa County, Wisconsin",67323.0,*****,65912.0,751.0,0.0,161.0,176.0,167.0,763.0,469.0,472.0,440.0,0.979041338027123,0.0,0.0026142625848521307,0.011333422455921453,0.007010976932103442
0500000US55025,"Dane County, Wisconsin",588347.0,*****,527134.0,4648.0,613.0,376.0,3939.0,1123.0,22431.0,2784.0,34230.0,4170.0,0.895957657640814,0.0010419021427830854,0.006695028614066189,0.03812545997515072,0.058179951627186
0500000US55027,"Dodge County, Wisconsin",88635.0,*****,85736.0,1021.0,427.0,380.0,652.0,536.0,663.0,281.0,1157.0,766.0,0.9672928301461048,0.004817510012974559,0.0073560106052913635,0.007480115078693519,0.013053534156935748
0500000US55035,"Eau Claire County, Wisconsin",108830.0,*****,104351.0,1320.0,0.0,161.0,500.0,554.0,1411.0,727.0,2568.0,1258.0,0.9588440687310484,0.0,0.004594321418726454,0.012965175043646053,0.023596434806579067
0500000US55039,"Fond du Lac County, Wisconsin",104269.0,*****,98297.0,1372.0,108.0,185.0,749.0,562.0,2229.0,938.0,2886.0,993.0,0.942725066894283,0.001035782447323749,0.00718334308375452,0.021377398843376267,0.027678408731262406
0500000US55055,"Jefferson County, Wisconsin",86245.0,*****,82414.0,773.0,702.0,845.0,200.0,254.0,1301.0,681.0,1628.0,821.0,0.9555800336251377,0.008139602295785264,0.0023189750130442346,0.015084932459852745,0.018876456606180068
0500000US55059,"Kenosha County, Wisconsin",168754.0,*****,157403.0,2498.0,565.0,417.0,1133.0,506.0,5600.0,1519.0,4053.0,1778.0,0.932736409211041,0.0033480687865176527,0.006713914929423895,0.03318439859203337,0.024017208480984154
0500000US55063,"La Crosse County, Wisconsin",121060.0,*****,116801.0,1168.0,43.0,76.0,270.0,238.0,3010.0,1166.0,936.0,485.0,0.9648190979679497,0.00035519577069221875,0.0022302990252767224,0.02486370394845531,0.00773170328762597
0500000US55071,"Manitowoc County, Wisconsin",81513.0,*****,78828.0,852.0,50.0,84.0,346.0,272.0,1159.0,442.0,1130.0,736.0,0.9670604688822642,0.0006133990897157508,0.004244721700832996,0.014218590899611106,0.01386281942757597
0500000US55073,"Marathon County, Wisconsin",139091.0,*****,132573.0,1502.0,14.0,25.0,451.0,276.0,3278.0,941.0,2775.0,1525.0,0.953138592719874,0.00010065352898462158,0.003242481540861738,0.02356730485797068,0.01995096735230892
0500000US55079,"Milwaukee County, Wisconsin",924740.0,*****,802116.0,6877.0,14188.0,3391.0,6412.0,1683.0,44217.0,3850.0,57807.0,5757.0,0.8673962411056081,0.015342690918528452,0.006933840863377815,0.04781560222332764,0.06251162488915803
0500000US55087,"Outagamie County, Wisconsin",195390.0,*****,185157.0,1807.0,163.0,230.0,668.0,458.0,5489.0,1367.0,3913.0,1265.0,0.9476278212805159,0.0008342289779415528,0.003418803418803419,0.028092532882952045,0.02002661343978709
0500000US55089,"Ozaukee County, Wisconsin",93956.0,*****,88553.0,1591.0,0.0,161.0,646.0,553.0,2538.0,1003.0,2219.0,1171.0,0.9424943590616884,0.0,0.006875558772191238,0.02701264421644174,0.023617437949678573
0500000US55097,"Portage County, Wisconsin",72040.0,*****,69946.0,807.0,0.0,161.0,248.0,146.0,868.0,435.0,978.0,709.0,0.9709328151027207,0.0,0.003442531926707385,0.012048861743475846,0.013575791227096057
